epoch,train_nll,train_nll_pitch,train_nll_rhythm,eval_nll,eval_nll_pitch,eval_nll_rhythm,train_accuracy_pitch,train_accuracy_rhythm,eval_accuracy_pitch,eval_accuracy_rhythm
23,1.1374056543174542,0.5382550284826666,0.5991506258347877,1.148031974616258,0.5335628722888835,0.6144691023273744,0.2136672318932271,0.7153060262962093,0.19045016523775002,0.706436820652174
24,1.132922245446303,0.5355576804855413,0.5973645649607617,1.1419564140015754,0.5334723609081213,0.6084840530934541,0.21621855366915815,0.7165606888314536,0.1915987124285876,0.7097946388134058
25,1.1286925181634444,0.5330720937117598,0.5956204244516846,1.138860207968864,0.5289142568042313,0.6099459511646326,0.21786004125720795,0.7175917087640977,0.19296354416678793,0.7113974750905797
26,1.1243640885765391,0.5304710655134722,0.5938930230630669,1.1347216203592825,0.5264054726863253,0.6083161476729573,0.22071016320740103,0.7191266129190163,0.1935616685856314,0.7112524060235508
27,1.1201847393933992,0.5277830577060991,0.5924016816873001,1.1304178151531497,0.5221124852913014,0.6083053298618483,0.2217853007652293,0.7196240723880013,0.19637441502823821,0.7105907495471014
28,1.116002033191516,0.525339111984523,0.5906629212069929,1.1303272489188374,0.5245501856873,0.6057770632315373,0.2251116463472514,0.7208218299655389,0.19270499122447943,0.7112524060235508
29,1.111874634759468,0.5227150339306447,0.5891596008288232,1.1270834833815477,0.5237386179143104,0.6033448654672374,0.22713618915935535,0.7214734835134712,0.19478523102883205,0.7106119791666666
30,1.1077368091371722,0.5203945209507954,0.5873422881863769,1.1210638504961263,0.5199240536793418,0.6011397968167844,0.22947125897381898,0.7227951470473057,0.1976875230194865,0.7126040251358695
31,1.1039819658773584,0.5180549671252569,0.5859269987521016,1.1223070785619211,0.5221322774887085,0.6001748010732125,0.23226508584678004,0.7235967115053258,0.19339891537370565,0.7137433480525363
32,1.0996147850925164,0.5154120931051728,0.5842026919873436,1.1199833716171375,0.5192752843317778,0.6007080872853597,0.23416258905375698,0.7245980551965853,0.19888315690402308,0.7110330332880435
33,1.0952670423682769,0.5126525757456184,0.5826144666226586,1.1185078072375145,0.5200248287207838,0.5984829785167307,0.23744150887191276,0.7256174493851817,0.19648952810015485,0.7127066349637681
34,1.0911487389850736,0.5101647188042041,0.5809840201808695,1.1222548307715983,0.52346337834994,0.5987914524216583,0.2395647197372081,0.7267139406132519,0.1954719388506025,0.7125651041666666
35,1.0804962423212248,0.501064598933796,0.5794316433874288,1.1139424520990122,0.5163643187370853,0.597578133361927,0.2482753563858445,0.7275139753681078,0.20284266196345707,0.712890625
36,1.0770480145786638,0.4986143894586946,0.5784336251199693,1.1122371372969255,0.515345805797024,0.5968913314999014,0.2517625995722615,0.7281307516838973,0.20291925624612706,0.7129861582880435
37,1.0744143584019559,0.49672837895259525,0.5776859794493606,1.1159795190113178,0.5205061068569404,0.5954734121543773,0.25278913571573963,0.7285560091635338,0.20111745087743405,0.7130003113677537
38,1.0719596023174156,0.4950447921690188,0.5769148101483969,1.1171937083852463,0.5223533675290536,0.5948403408561928,0.25425715205570415,0.7287848527568922,0.2009230996729126,0.7145394587862319
39,1.066397329096806,0.4902867933263755,0.5761105357704306,1.1151176647863525,0.5203951381254888,0.5947225266608639,0.25875601278940313,0.7294778082902569,0.20145547627535357,0.7152329596920289
40,1.0642315142584922,0.48873242773209,0.5754990865264022,1.1187314723712811,0.5226701701032943,0.5960613022679868,0.26037555906487597,0.7298792024005326,0.19975344129758846,0.7143519304800725
41,1.061502726753254,0.4862194040365386,0.5752833227167153,1.1166787739249244,0.5217860941437708,0.5948926797811536,0.2641595540299336,0.7300707212366855,0.2021115297813374,0.7150949671648551
42,1.0602653791805856,0.4855233841297919,0.5747419950507936,1.114836731682653,0.5200763120167498,0.5947604196659033,0.2647147263766877,0.7305938797188283,0.20376258172862852,0.7147305253623188
43,1.0595860020409251,0.4847991967709142,0.5747868052700109,1.1172608478345734,0.5221195916334788,0.5951412562010945,0.2653651726400288,0.7302160430372807,0.2027503743530037,0.7154063349184783
44,1.058601150125788,0.483947757379453,0.574653392746335,1.1148074718489163,0.5199371541755787,0.5948703176733376,0.2665509884637267,0.7304216351425439,0.2038947246507092,0.7148472882699275
45,1.0574835640072524,0.48302325341187624,0.5744603105953762,1.116057799778123,0.5211267466994299,0.5949310530786929,0.2668581455239162,0.7303873697916666,0.20227687013957943,0.7151975769927537
46,1.0569619966628856,0.4827450243826199,0.5742169722802657,1.1141423444817031,0.519183691860973,0.5949586526207302,0.26718767161289436,0.730733082706767,0.2043812896838582,0.7151551177536232
47,1.0563728968078332,0.4821132554819709,0.5742596413258622,1.1153795745061792,0.5201786143192346,0.5952009601869445,0.2678465206426605,0.7307682658795426,0.20415130976935159,0.7149782042572463
48,1.055723535163062,0.4816936799756865,0.5740298551873755,1.1153605256391608,0.5201229880685392,0.5952375375706217,0.2686513945979086,0.7306370173480576,0.20411779684311634,0.7150348165760869
49,1.0558201352082996,0.48168313630242693,0.5741369989058727,1.1159227771171625,0.5207826153955598,0.5951401617216028,0.26847668766514515,0.7308288421248433,0.20352005804395637,0.7150631227355072
50,1.055835231615786,0.4817742905147691,0.5740609411010169,1.115802912608437,0.5206842526145603,0.5951186599938766,0.268831190421588,0.730842303512688,0.20338234699082558,0.7151728091032609
51,1.0559464545178234,0.4817826840513033,0.5741637704665201,1.1156557694725369,0.5205582829489224,0.5950974865236144,0.2683987480551723,0.7307798916235902,0.20374066969584964,0.7152435745018116
52,1.0557770740268821,0.48159749495953247,0.5741795790673497,1.1161416259364805,0.5207992766214453,0.5953423493150352,0.26832145138133545,0.7304926133693609,0.20320027938006027,0.7151268115942029
53,1.0556357627300392,0.4815123695553395,0.5741233931746996,1.1159440767073976,0.5206929622352987,0.595251114472099,0.26845414813386376,0.7306198846726191,0.2033817328641497,0.715087890625
54,1.0555782447706787,0.4815609391619986,0.57401730560868,1.1158442138761715,0.5206930235676144,0.595151190308557,0.26893002193618754,0.7308490342066103,0.20395970547863698,0.7148755944293478
55,1.0553668387476962,0.4813569579880339,0.5740098807596623,1.1162464458873307,0.5210276319496874,0.5952188139376433,0.2685477387351691,0.7307621470668859,0.20391557636245636,0.7151586560235508
56,1.0553054194103806,0.48133715404603716,0.5739682653643433,1.1162030968977057,0.520980194426965,0.5952229024707407,0.26917899849656957,0.7306177430881893,0.20412223698252546,0.7148225203804348
57,1.055422956483406,0.481215475719973,0.574207480763433,1.1166529409263446,0.5211843619312065,0.5954685789951379,0.268857171791195,0.730372072760025,0.20392026841047017,0.7149463598278986
58,1.0553391954504459,0.4814215605345585,0.5739176349158872,1.116581902987715,0.5213397516720537,0.5952421513156615,0.2682900162148123,0.7306186609100878,0.20342057559553625,0.7149286684782609
59,1.055328185060867,0.48127100540133644,0.5740571796595303,1.1164329272249471,0.5212208909400995,0.5952120362848475,0.26966840152148597,0.7307278817160088,0.20339385458143824,0.715087890625
60,1.054897718523678,0.4809001451521589,0.5739975733715191,1.1162788621757342,0.5210927279963009,0.5951861341794332,0.26973872602775395,0.7307196213189223,0.2030478756598178,0.7150701992753623
61,1.0550851613133772,0.4811542669035737,0.5739308944098035,1.1163564976574718,0.5210539141426915,0.5953025835147803,0.2693518942583733,0.7308233351934523,0.20421153715884463,0.7148968240489131
62,1.0549880945518202,0.48102499171157825,0.5739631028402419,1.1165735268074533,0.5212305892204893,0.595342937586964,0.2694708664356075,0.7306486430921053,0.20291170013369972,0.7149534363677537
63,1.0549762021180682,0.481181093213851,0.5737951089042171,1.1157983632191368,0.5206017170263373,0.5951966461927994,0.26947253150279765,0.7307939648927005,0.20437577894288916,0.7151834239130435
64,1.0548561197474486,0.48081356574568834,0.5740425540017604,1.1164634340051292,0.5213084488675215,0.5951549851376078,0.26915019994506184,0.7306648579456454,0.2030683797515556,0.7152364979619565
65,1.0545717741836582,0.4807556322717428,0.5738161419119153,1.1161059918610945,0.5209940222726352,0.5951119695884594,0.2692250781446529,0.7306988173558897,0.2036653415144641,0.7150808140851449
66,1.0545005091001516,0.4806597072229648,0.5738408018771867,1.1168585765189019,0.5215897594673046,0.5952688170515973,0.2699490814584965,0.7310160777921366,0.20305061300233376,0.7149074388586957
67,1.05460203276541,0.4806733303948453,0.5739287023705647,1.1167862562165745,0.5216570617496104,0.5951291944669641,0.2695327482274572,0.7307297173598057,0.20265219094554587,0.7151975769927537
68,1.0546769324624747,0.48078698965541106,0.5738899428070637,1.1164552897646807,0.5213008324305216,0.5951544573341591,0.26970377691281305,0.7307811153861216,0.20352761678125775,0.7151551177536232
69,1.0544107700499676,0.4807408630175698,0.5736699070323977,1.1167941836343296,0.5214855411778325,0.595308642456497,0.2693213736059689,0.7309346975838033,0.2027329171110947,0.715133888134058
70,1.0542506278308112,0.4805030976620533,0.573747530168758,1.1166088961172795,0.5214832684268123,0.5951256276904673,0.2690246143538245,0.7310950104754073,0.20383179734964813,0.7151905004528986
71,1.0543491686495923,0.48061607946130563,0.5737330891882866,1.1167207926079847,0.521673348934754,0.5950474436732306,0.26939922872325506,0.7308759569822995,0.20276422865825397,0.7151374264039855
72,1.054086929126491,0.4804133823640962,0.5736735467623947,1.1165023545424144,0.5214004546835802,0.5951018998588341,0.2701600929509443,0.7309426520402569,0.2039207916397927,0.7151303498641305
73,1.054211068496967,0.48064597862256797,0.573565089874399,1.1170146953368532,0.5216616716073907,0.5953530237294625,0.2690186762269552,0.7309331678806391,0.20335199754363933,0.7150914288949275
74,1.0544191980571078,0.4805353850051574,0.5738838130519504,1.1169956183951835,0.5217937105807705,0.5952019078144128,0.2702045749818425,0.7308413856907895,0.20366183878326177,0.7151055819746377
75,1.0541674802850063,0.48049047096331315,0.5736770093216932,1.1166552840799526,0.5216123116189155,0.595042972461037,0.2695800745146368,0.7311913817747494,0.20336264269019008,0.7151445029438406
76,1.0542649094921006,0.4804639443941881,0.5738009650979126,1.116304163483606,0.5212036587189937,0.5951005047646122,0.27002149458226554,0.7309328619400063,0.2040432260947662,0.7150560461956522
77,1.0538035958706586,0.4802020041267376,0.573601591743921,1.1169530883215475,0.5218008277208909,0.5951522606006567,0.26979191300577837,0.7310020045230263,0.20280758250026548,0.7150065104166666
78,1.053818289722715,0.480288109758444,0.5735301799642711,1.1166617071283036,0.5215764706549437,0.5950852364733599,0.2703682807756037,0.7310362698739035,0.2036995478697874,0.7150135869565217
79,1.0538692061688966,0.4803110017887034,0.5735582043801931,1.11700140695641,0.5218829292318096,0.5951184777246006,0.26997404613605436,0.7310763480968046,0.20310713492298366,0.7151055819746377
80,1.0537263909004684,0.48020906455086587,0.5735173263496026,1.1170030521309895,0.5218751465064891,0.5951279056245002,0.27009082004231594,0.7308273124216792,0.20312841096670306,0.7150135869565217
81,1.0535868945202433,0.48015696926971424,0.573429925250529,1.1167599735916525,0.5215803976508154,0.595179575940837,0.2701899656948568,0.7310356579926378,0.20342216995507093,0.7150949671648551
82,1.0537762930966859,0.48006044249785573,0.57371585059883,1.1168742214424023,0.5218356571335724,0.59503856430883,0.2700672600359942,0.7307281876566416,0.2031873063366888,0.7151020437047102
83,1.053734062160167,0.48025198751374293,0.573482074646424,1.1167476375897725,0.5216150836668153,0.5951325539229573,0.270460347886726,0.731097152059837,0.2032952034133881,0.7149888190670289
84,1.053668301468505,0.48008843572964344,0.5735798657388615,1.117031351811644,0.522009364504745,0.5950219873068989,0.27010381384265364,0.7310901154252819,0.2031557957865474,0.7151126585144928
85,1.0536486347740455,0.4802532395847459,0.5733953951892996,1.1171476244926453,0.5219797673432723,0.5951678571493729,0.27021137376875015,0.7310870560189536,0.20286975817320832,0.7150171252264492
86,1.053377711011055,0.4798524396162583,0.5735252713947966,1.1172743672909944,0.5222802118978639,0.5949941553931305,0.27033846381152227,0.7312048431625939,0.20298881722280385,0.7149605129076086
87,1.0533176673608913,0.4798663256685238,0.5734513416923676,1.11679715220479,0.5218463095201962,0.5949508426845938,0.2707236393383572,0.7311026589912281,0.2036254414529792,0.7150560461956522
88,1.0529464019420451,0.4793995254694071,0.573546876472638,1.1166595950506735,0.5216420556324116,0.595017539418262,0.2712924038288573,0.7311326411732456,0.20313094697541442,0.7149711277173914
89,1.0532131245859284,0.47969158161851694,0.5735215429674115,1.1173228232756904,0.5222853430803271,0.5950374801953634,0.2705065329524905,0.731000780760495,0.20275702281869085,0.7151126585144928
90,1.053345103423697,0.479894292832616,0.573450810591081,1.1168661281682444,0.5218688240949658,0.5949973040732784,0.2705317699476026,0.7310075114544173,0.20360517759498728,0.7150242017663043
91,1.0531257820831503,0.47979003497233663,0.5733357471108138,1.1171443147071893,0.5220970049284507,0.5950473097787388,0.270047565335989,0.7311965827655075,0.20329965743250888,0.7149782042572463
92,1.0530357708533604,0.4796216272770014,0.5734141435763591,1.1171731439189634,0.5221008753431016,0.5950722685758618,0.27029280032045655,0.7309891550164473,0.20335028062962532,0.7151480412137681
93,1.0529965756082893,0.47957382423985273,0.5734227513684366,1.1175547281037206,0.5224143962065378,0.5951403318971827,0.27035783390483176,0.731239414454104,0.20289407071539,0.7150525079257246
94,1.0532922822804678,0.4797492717815222,0.5735430104989456,1.1170857086561727,0.5220860307631285,0.5949996778930443,0.26991685396300963,0.7309353094650689,0.20315654598592264,0.7150383548460145
95,1.052951877017069,0.47963662684561315,0.5733152501714558,1.1171816423319387,0.5221288601557413,0.5950527821761974,0.27052597549153334,0.7311170382009712,0.2027589976591018,0.7150348165760869
96,1.0529341805623587,0.4794493112946513,0.5734848692677075,1.117870072523753,0.522799431413844,0.5950706411099088,0.2708758213863949,0.7308885005482456,0.20281247664131893,0.7150666610054348
97,1.052456564995878,0.479243463255409,0.573213101740469,1.117928733860237,0.522734662760859,0.595194071099378,0.2712428591993182,0.7314361342810151,0.20267173354878898,0.7152011152626812
98,1.0524938097947223,0.4793881446048431,0.5731056651898793,1.117264267327129,0.5222194963607235,0.5950447709664054,0.2711090108195276,0.7312645015859962,0.2035153401963777,0.7150029721467391
99,1.0522215067219913,0.47902688735111015,0.5731946193708812,1.1174127191737078,0.5223313310871953,0.5950813880865125,0.27081073864624844,0.7313648501135651,0.20360888786482761,0.7149888190670289
100,1.0523509993813092,0.47899447179826576,0.5733565275830433,1.1174115957557291,0.5222819434559863,0.5951296522997428,0.27091441455347837,0.731292342183584,0.20367208581416354,0.7150560461956522
